image_path,image_name,prompt,blip_caption,clip_similarity_prompt,clip_similarity_caption,similarity_diff
/content/images/part-000002/f2c6fdbd-5a92-4783-9104-c7a96bc2f04e.png,f2c6fdbd-5a92-4783-9104-c7a96bc2f04e.png,"fallout 4 dweller cosplayer big breasts girl, full symmetry, maximalist, sharp focus, 5 0 mm bokeh, smooth face, perfect eyes, wide angle, sharp focus on eyes, 8 k high definition, insanely detailed, intricate, elegant ",a woman in a futuristic suit with red hair,34.6875,29.953125,4.734375
/content/images/part-000002/14bdb85d-43ca-44a8-919b-9d55d6be3831.png,14bdb85d-43ca-44a8-919b-9d55d6be3831.png,king frog by blasphemous ,king frog by mike sc,35.8125,35.1875,0.625
/content/images/part-000002/b4ff16d7-6026-4689-bcc7-3277d8fbe580.png,b4ff16d7-6026-4689-bcc7-3277d8fbe580.png,"a still of a t - rex in shaun the sheep, by aardman animation. ",shaun the sheep movie,33.21875,31.40625,1.8125
/content/images/part-000002/64bf597a-1ab3-4b94-abac-5e3d78439cf2.png,64bf597a-1ab3-4b94-abac-5e3d78439cf2.png,"portrait of a transforming masked athlete sitting on a statue eating chocolate looking at a tablet smoking vape with a large abstract painting hanging in the background by james jean and luc tuymans and beeple and hernan bas and pat steir and hilma af klint, psychological, 3 d, dripping paint, high quality render, masterpiece ",a man sitting on the floor,35.53125,28.046875,7.484375
/content/images/part-000002/3ecaf653-8ec9-4abe-8311-bfbcf997634b.png,3ecaf653-8ec9-4abe-8311-bfbcf997634b.png,"a industrious, lapidary painting of people cooking inside a kitchen while men work by james pittendrigh macgillivray,, a painting featured on cg society, american scene painting, detailed painting, oil on canvas, dye - transfer ",a painting of a kitchen with people working,37.28125,38.59375,-1.3125
/content/images/part-000002/11d28b88-0337-4fc6-8a00-270305bfb4dc.png,11d28b88-0337-4fc6-8a00-270305bfb4dc.png,"a rhombohedral, cubist small pink square with an irregular diagonal, and white triangle above it by jacques villon, trending on flickr, crystal cubism, angular, cubism, geometric ",a painting of a triangle with a red and blue triangle,34.03125,32.71875,1.3125
/content/images/part-000002/da6c7408-b8f5-42a1-beb7-4f89e88034c5.png,da6c7408-b8f5-42a1-beb7-4f89e88034c5.png,"school girl sitting on the tiles in the school bathroom - dramatic cozy art by wlop and okuda genso. featured on pixiv, anime aesthetic. pixiv, warm aesthetic, rays of light, volumetric light, artstation, vanitas, official art, gothic, noise film photo. octane render, redshift render, ue 4 ",a woman in a white shirt and red pants,33.8125,24.734375,9.078125
/content/images/part-000002/7b4ccfaf-c233-439c-97f2-27aca7347351.png,7b4ccfaf-c233-439c-97f2-27aca7347351.png,"portrait of a transforming model wearing futuristic bodysuit doing poses on a rotating platform in a photography studio surrounded by lights by james jean and luc tuymans and beeple and hernan bas and pat steir and hilma af klint, psychological, 3 d, dripping paint, high quality render, masterpiece ",a woman standing in a tunnel with a light,35.09375,28.09375,7.0
/content/images/part-000002/4bc8f7e0-2117-4ece-8197-e054357a540f.png,4bc8f7e0-2117-4ece-8197-e054357a540f.png,"concept art of giant translucent glowing jellyfishes, renaissance, divers helmet, lots of teeth, melting horror, round moon, rich clouds, fighting the horrors of the unknown, mirrors, very detailed, volumetric light, mist, grim, fine art, decaying, textured oil over canvas, epic fantasy art, very colorful, ornate, anato finnstark ",a giant monster with a giant head in the middle of a cave,30.921875,25.46875,5.453125
/content/images/part-000002/33eb4a5c-a192-4d20-a712-a7d8f2504989.png,33eb4a5c-a192-4d20-a712-a7d8f2504989.png,"school girl sitting on the tiles in the school bathroom - dramatic cozy poster by wlop and okuda genso. featured on pixiv, anime aesthetic. pixiv, warm aesthetic, rays of light, volumetric light, artstation, vanitas, official art, gothic, noise film photo. octane render, redshift render, ue 4 ",two women sitting on benches in a bathroom,31.140625,30.4375,0.703125
/content/images/part-000002/474a3c51-72b8-403e-b5ac-291897ed328f.png,474a3c51-72b8-403e-b5ac-291897ed328f.png,"portrait of a transforming model wearing futuristic bodysuit doing poses on a rotating platform in a photography studio surrounded by lights by james jean and luc tuymans and beeple and hernan bas and pat steir and hilma af klint, psychological, 3 d, dripping paint, high quality render, masterpiece ",a woman in a silver suit,32.59375,28.671875,3.921875
/content/images/part-000002/4e38da94-70ef-4766-a1e7-ffa48b7f1e7f.png,4e38da94-70ef-4766-a1e7-ffa48b7f1e7f.png,"portrait of a beautiful anime male, red - haired fire sorceress, brad pitt, flowing cloak with hood, casting fireball, extremely detailed, sharp focus, wide view, full body shot, smooth, digital illustration, by, james jean, by rossdraws, frank franzzeta, sakimichan, jeremy lipking ",a woman with long red hair and a red caper standing in front of a cloudy sky,33.75,28.8125,4.9375
/content/images/part-000002/7e2e60c9-ab24-43b3-8d26-8df37de411a5.png,7e2e60c9-ab24-43b3-8d26-8df37de411a5.png,"a pointillistic, equestrian oil painting shows a crowd of people and animals outside of tents by ramon casas i carbo, flickr contest winner, american scene painting, cityscape, impressionism, detailed painting ",a painting of a horse and people in a street,31.671875,35.15625,-3.484375
/content/images/part-000002/cf3c4294-4ea7-4995-ae33-3343349b9b0e.png,cf3c4294-4ea7-4995-ae33-3343349b9b0e.png,"a transforming model wearing futuristic bodysuit waving a flag on a rotating platform in a bullring surrounded by lights by james jean and luc tuymans and beeple and hernan bas and pat steir and hilma af klint, psychological, 3 d, dripping paint, high quality render, masterpiece ",a person sitting on the floor in front of a painting,28.984375,26.125,2.859375
/content/images/part-000002/2ce522de-5298-4e69-b989-bf16c48d2451.png,2ce522de-5298-4e69-b989-bf16c48d2451.png,"school girl sitting in the school bathroom - dramatic cozy portrait art by wlop and okuda genso. featured on pixiv, anime aesthetic. pixiv, warm aesthetic, rays of light, volumetric light, artstation, vanitas, official art, gothic, noise film photo. octane render, redshift render, ue 4 ",a bunch of anime characters sitting on the floor,30.46875,23.609375,6.859375
/content/images/part-000002/3dcffc0e-611b-493c-b720-38956bc5eea7.png,3dcffc0e-611b-493c-b720-38956bc5eea7.png,"two models hoist a flag up a pole in an abstract landscape by james jean and luc tuymans and beeple and hernan bas and pat steir and hilma af klint, psychological, 3 d, dripping paint, high quality render, masterpiece ",a painting of a man on a ladder with a flag,28.140625,32.5,-4.359375
/content/images/part-000002/7ecbd825-0731-4a37-895a-6063d0f52ad1.png,7ecbd825-0731-4a37-895a-6063d0f52ad1.png,"a gauguinesque, pedestrian painting of a bunch of people on the beach with umbrellas by edouard vuillard, flickr, synthetism, childs drawing, impressionism, concert poster ",a painting of people on a beach with umbrellas,34.125,36.59375,-2.46875
/content/images/part-000002/85afe060-5931-476b-97d1-fcda6701159a.png,85afe060-5931-476b-97d1-fcda6701159a.png,"a portrait of girl alchemist in blue dress, magic potions, fantasy, dungeons and dragons, an ultrafine detailed painting, chibi, detailed painting, boris valejo. octopath traveler decal!!! ","a character with white hair and blue eyes, holding a wand",32.375,31.71875,0.65625
/content/images/part-000002/c8122e71-ecb0-440f-8f7c-52345b0844a3.png,c8122e71-ecb0-440f-8f7c-52345b0844a3.png,"birthday cake, 3 d, realistic, render, translucent, glass wave sculpture, translucent blown glass wave sculpture blue and purple ",a blue flame on a gray background,24.46875,28.890625,-4.421875
/content/images/part-000002/13041141-fc82-4387-a948-6dffc9350f81.png,13041141-fc82-4387-a948-6dffc9350f81.png,"an elf shooting a bow, in the forest, by makoto shinkai, greg rutkowski, artstation, high detailed, cgsociety, ",a man in a forest with a bow and arrows,35.46875,31.96875,3.5
/content/images/part-000002/7f89c2e4-070d-4a8e-a87b-0afcb5c46b52.png,7f89c2e4-070d-4a8e-a87b-0afcb5c46b52.png,andrew tate doing a wrestling hold on mark zuckerberg ,a man in a wrestling ring,30.984375,28.5,2.484375
/content/images/part-000002/b807b39b-826a-4204-b3d0-18523edfc446.png,b807b39b-826a-4204-b3d0-18523edfc446.png,fluid abstract vibrant mural art ,a colorful abstract painting,31.6875,30.453125,1.234375
/content/images/part-000002/82221684-de3c-4f00-ac60-7c5cebdd92f0.png,82221684-de3c-4f00-ac60-7c5cebdd92f0.png,"a winter, tramontane snow covered rooftops are shown in this painting by thomas miller by nicolas de stael, deviantart, remodernism, cityscape, impressionism, apocalypse landscape ",a painting of a city with snow on the roofs,33.5625,34.3125,-0.75
/content/images/part-000002/0423dfd9-1b61-47d2-8e75-5c97bf5acca0.png,0423dfd9-1b61-47d2-8e75-5c97bf5acca0.png,"a man reclines on a sofa in a domestic interior by james jean and luc tuymans and beeple and hernan bas and pat steir and hilma af klint, psychological, 3 d, dripping paint, high quality render, masterpiece ",man sitting on a couch,32.125,26.609375,5.515625
/content/images/part-000002/62b03840-ebd0-43d6-b7bc-eea518cd321c.png,62b03840-ebd0-43d6-b7bc-eea518cd321c.png,"card backside design, in the art nouveau style with kyolucifear, made for the purpose of light magical girls telling fortunes, highly detailed, intricate details, single - color printing ",a woman with a hat and a cigarette in her hand,34.625,22.265625,12.359375
/content/images/part-000002/f6dacd9e-f156-4fdf-8cc1-a5d6b196d256.png,f6dacd9e-f156-4fdf-8cc1-a5d6b196d256.png,"a portrait of girl alchemist in blue dress, magic potions, fantasy, dungeons and dragons, an ultrafine detailed painting, chibi, detailed painting, boris valejo. octopath traveler decal!!! ",a cartoon character dressed as a witch holding a potion,35.3125,37.6875,-2.375
/content/images/part-000002/dcd64858-93d0-414f-a84c-79e5b6b6a33a.png,dcd64858-93d0-414f-a84c-79e5b6b6a33a.png,"an ultradetailed landscape painting of hurricane harvy over houston, looming ominous over a city, hurricane, lighting, tornados, intricate detail, cinematic, 8 k, cel shaded, volumetric lighting, octane render, art by greg rutkowski, jeong seon, in the style of magic the gathering ",a city in the middle of a storm,33.40625,29.34375,4.0625
/content/images/part-000002/a05dc2d8-f78a-48aa-a0ae-63bcff6a09ec.png,a05dc2d8-f78a-48aa-a0ae-63bcff6a09ec.png,"poignant portrait of two old war friends remembering their youth, the years weigh heavily in their eyes, nostalgia, melancholy ",two men in military uniforms smoking cigarettes,31.65625,31.078125,0.578125
/content/images/part-000002/b47e8b3a-cf44-4ad3-b46a-a1ec4eaaf592.png,b47e8b3a-cf44-4ad3-b46a-a1ec4eaaf592.png,"an ultradetailed landscape painting of hurricane harvy over houston, looming ominous over a city, hurricane, lighting, tornados, intricate detail, cinematic, 8 k, cel shaded, volumetric lighting, octane render, art by greg rutkowski, jeong seon, in the style of magic the gathering ",a city in the middle of a raging storm,33.21875,29.65625,3.5625
/content/images/part-000002/973f0e43-d738-4b2d-b849-a181c68777e6.png,973f0e43-d738-4b2d-b849-a181c68777e6.png,"poignant portrait of two old war friends remembering their youth, the years weigh heavily in their eyes, nostalgia, melancholy ",two men in military uniforms sitting on a bench,28.875,30.34375,-1.46875
/content/images/part-000002/4fb64ecd-0ceb-449a-94bc-3b5781ddeb2e.png,4fb64ecd-0ceb-449a-94bc-3b5781ddeb2e.png,"a beautiful matte painting of a cyberpunk environment with an intercontinental spacex falcon 9 heavy launch, trending on artstation, unreal engine, high quality, highly detailed ",a futuristic city with a rocket in the fore,33.03125,30.828125,2.203125
/content/images/part-000002/2e031d2d-ab8d-476f-ba65-16baabb18d31.png,2e031d2d-ab8d-476f-ba65-16baabb18d31.png,"a portrait of girl alchemist in blue dress, magic potions, fantasy, dungeons and dragons, an ultrafine detailed painting, chibi, detailed painting, boris valejo. octopath traveler decal!!! ",a drawing of a witch and a little girl,36.15625,29.703125,6.453125
/content/images/part-000002/5aaa54ba-8c2d-4dc0-b677-a711f9902e75.png,5aaa54ba-8c2d-4dc0-b677-a711f9902e75.png,"concept art of giant ogres, renaissance, divers helmet, lots of teeth, melting horror, round moon, rich clouds, fighting the horrors of the unknown, mirrors, very detailed, volumetric light, mist, grim, fine art, decaying, textured oil over canvas, epic fantasy art, very colorful, ornate, anato finnstark ",a painting of a giant monster in a dark cave,31.1875,29.53125,1.65625
/content/images/part-000002/205c9fc9-0e8c-441c-be61-94461407d9ba.png,205c9fc9-0e8c-441c-be61-94461407d9ba.png,"a man reclines in a gaming computer chair with headphones on a controller inhand in a domestic interior filled with screens by james jean and luc tuymans and beeple and hernan bas and pat steir and hilma af klint, psychological, 3 d, dripping paint, high quality render, masterpiece ",a man sitting on a chair in a room with a painting on the wall,34.46875,29.34375,5.125
/content/images/part-000002/3c6a58d0-cce7-4f7a-bea4-10de4baffa3e.png,3c6a58d0-cce7-4f7a-bea4-10de4baffa3e.png,"a carolingian painting shows the figure of a man holding a flag, by francisco de zurbaran, polycount, renaissance, da vinci, academic art, detailed painting ",a painting of a man with a sword,31.53125,33.78125,-2.25
/content/images/part-000002/eaa51eef-ea10-4f25-986b-2281542a4359.png,eaa51eef-ea10-4f25-986b-2281542a4359.png,"a portrait of girl alchemist in blue dress, witch hat, magic potions, fantasy, dungeons and dragons, an ultrafine detailed painting, chibi, detailed painting, boris valejo. octopath traveler decal!!! ",a cartoon character dressed as a witch with a wand,34.375,31.859375,2.515625
/content/images/part-000002/f8797920-24ae-4ef9-ba69-1b5a6f14e835.png,f8797920-24ae-4ef9-ba69-1b5a6f14e835.png,"a matrilinear, slavonic painting showing people gathered around the table at the dinner by adriaen van ostade, cg society, arts and crafts movement, dutch golden age, chiaroscuro, oil on canvas ",a painting of a group of people sitting around a table,32.1875,36.75,-4.5625
/content/images/part-000002/e9998255-027d-4655-8356-659e2b2541f9.png,e9998255-027d-4655-8356-659e2b2541f9.png,"a portrait of girl alchemist in blue dress, witch hat, silver magic explosion, fantasy, dungeons and dragons, an ultrafine detailed painting, chibi, detailed painting, boris valejo. octopath traveler decal!!! ",a drawing of a witch holding a wand,34.84375,29.4375,5.40625
/content/images/part-000002/056ab1ff-38d3-4999-a24c-82552f9495d5.png,056ab1ff-38d3-4999-a24c-82552f9495d5.png,"a portrait of girl alchemist in blue dress, witch hat, magic potions, fantasy, dungeons and dragons, an ultrafine detailed painting, chibi, detailed painting, boris valejo. octopath traveler decal!!! ",a drawing of a witch holding a wand,36.09375,30.25,5.84375
/content/images/part-000002/43d8fe73-b68a-4754-ae47-cb50dbbe83ff.png,43d8fe73-b68a-4754-ae47-cb50dbbe83ff.png,belgian shepherd malinoix playing in a punk rock group called ruin ,a dog sitting in the grass,28.1875,22.8125,5.375
/content/images/part-000002/e838f8b0-ddd3-4ade-93ac-adb0dd37e99e.png,e838f8b0-ddd3-4ade-93ac-adb0dd37e99e.png,"a miscible, birefringent painting on a black background of colorful paint and streaks by gerhard richter, behance, holography, dye - transfer, stained glass, holographic ",a painting of a colorful pattern on a wall,31.828125,29.59375,2.234375
